Session Key,Src IP,Src Port,Dst IP,Dst Port,Protocol,Init Ts,Last Ts,Duration,Mac Addr
UDP ::201:1:1:1 5678 ::202:2:2:2 8765,::201:1:1:1,5678,::202:2:2:2,8765,UDP,2020-04-24 06:21:55.336000,2020-04-24 06:21:55.380000,44000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:02:00:02:00:02:00:02', '00:0b:00:0b:00:0b:00:0b'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:21:55.825000,2020-04-24 06:22:00.815000,4990000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:21:56.689000,2020-04-24 06:21:56.798336,109336.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:21:56.760048,2020-04-24 06:21:57.046000,285952.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::214:14:14:14 1025,::201:1:1:1,8887,::214:14:14:14,1025,TCP,2020-04-24 06:21:56.964336,2020-04-24 06:21:57.076000,111664.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:14:00:14:00:14:00:14'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:21:57.066000,2020-04-24 06:21:57.066000,0.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:21:57.322000,2020-04-24 06:22:02.307000,4985000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:21:58.858000,2020-04-24 06:21:58.883000,25000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::211:11:11:11 1025,::201:1:1:1,8887,::211:11:11:11,1025,TCP,2020-04-24 06:21:59.343000,2020-04-24 06:21:59.475000,132000.0,"{'00:11:00:11:00:11:00:11', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20a:a:a:a 1025,::201:1:1:1,8887,::20a:a:a:a,1025,TCP,2020-04-24 06:21:59.463000,2020-04-24 06:21:59.463000,0.0,"{'00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:22:00.854000,2020-04-24 06:22:05.840000,4986000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::20c:c:c:c 1025,::201:1:1:1,8887,::20c:c:c:c,1025,TCP,2020-04-24 06:22:01.195000,2020-04-24 06:22:01.294000,99000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:0c:00:0c:00:0c:00:0c'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:22:01.227000,2020-04-24 06:22:01.227000,0.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:22:01.250000,2020-04-24 06:22:01.250000,0.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::212:12:12:12 1025,::201:1:1:1,8887,::212:12:12:12,1025,TCP,2020-04-24 06:22:02.563000,2020-04-24 06:22:02.584000,21000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:22:02.648000,2020-04-24 06:22:07.645000,4997000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:22:04.165000,2020-04-24 06:22:04.191000,26000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:22:06.109000,2020-04-24 06:22:11.109000,5000000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:22:06.450000,2020-04-24 06:22:06.467000,17000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:22:07.915000,2020-04-24 06:22:12.632000,4717000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::214:14:14:14 1025,::201:1:1:1,8887,::214:14:14:14,1025,TCP,2020-04-24 06:22:08.298000,2020-04-24 06:22:08.434000,136000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:14:00:14:00:14:00:14'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:22:08.380000,2020-04-24 06:22:08.380000,0.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:22:08.412000,2020-04-24 06:22:08.412000,0.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:22:11.152000,2020-04-24 06:22:16.143000,4991000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:22:11.674000,2020-04-24 06:22:11.828000,154000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:22:11.789000,2020-04-24 06:22:11.789000,0.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:22:12.934000,2020-04-24 06:22:17.715000,4781000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
UDP ::201:1:1:1 5678 ::209:9:9:9 8765,::201:1:1:1,5678,::209:9:9:9,8765,UDP,2020-04-24 06:22:13.233000,2020-04-24 06:22:13.242000,9000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:22:14.087000,2020-04-24 06:22:14.127000,40000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
